,created_at,tree_dbh,curb_loc,health,steward,guards,sidewalk,user_type,problems,spc_common,spc_latin,nta,nta_name,borocode,boro_ct,boroname,zip_city,cb_num,st_senate,st_assem,cncldist
5801,2015-08-26,5,OnCurb,1,,Helpful,Damage,Volunteer,,littleleaf linden,Tilia cordata,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,3,3002100,Brooklyn,Brooklyn,302,26,52,33
5802,2015-08-25,3,OnCurb,1,1or2,Helpful,Damage,Volunteer,,ginkgo,Ginkgo biloba,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,3,3060800,Brooklyn,Brooklyn,315,23,45,48
5803,2015-10-11,14,OnCurb,0,,,NoDamage,TreesCount Staff,,Callery pear,Pyrus calleryana,QN48,Auburndale,4,4141700,Queens,Fresh Meadows,411,11,25,20
5804,2015-07-28,4,OnCurb,1,,,NoDamage,TreesCount Staff,,pin oak,Quercus palustris,BX75,Crotona Park East,2,2016100,Bronx,Bronx,203,32,85,17
5805,2015-08-29,3,OnCurb,1,,Helpful,Damage,TreesCount Staff,,littleleaf linden,Tilia cordata,SI36,Old Town-Dongan Hills-South Beach,5,5009601,Staten Island,Staten Island,502,24,64,50
5806,2015-09-29,4,OnCurb,1,,Helpful,NoDamage,Volunteer,StonesRootOtherTrunkOther,English oak,Quercus robur,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,5,5017011,Staten Island,Staten Island,503,24,62,51
5807,2016-03-17,5,OnCurb,1,1or2,Helpful,Damage,Volunteer,,American elm,Ulmus americana,QN21,Middle Village,4,4066501,Queens,Middle Village,405,15,30,30
5808,2015-08-09,14,OnCurb,1,,Helpful,Damage,NYC Parks Staff,,cherry,Prunus,MN24,SoHo-TriBeCa-Civic Center-Little Italy,1,1003700,Manhattan,New York,102,27,66,3
5809,2015-09-27,13,OnCurb,0,,,Damage,TreesCount Staff,Stones,Callery pear,Pyrus calleryana,QN43,Bellerose,4,4157102,Queens,Bellerose,413,11,33,23
5810,2015-08-04,16,OnCurb,1,,,NoDamage,TreesCount Staff,StonesRootOtherBranchLights,London planetree,Platanus x acerifolia,QN43,Bellerose,4,4157102,Queens,Bellerose,413,11,33,23
5811,2015-11-21,25,OnCurb,1,,,Damage,TreesCount Staff,,pin oak,Quercus palustris,BK75,Bedford,3,3025300,Brooklyn,Brooklyn,303,25,56,36
5812,2016-06-17,15,OnCurb,1,,Helpful,Damage,TreesCount Staff,WiresRopeBranchOther,black locust,Robinia pseudoacacia,SI54,Great Kills,5,5015601,Staten Island,Staten Island,503,24,64,51
5813,2015-11-17,3,OnCurb,1,,,Damage,NYC Parks Staff,,Callery pear,Pyrus calleryana,BX05,Bedford Park-Fordham North,2,2040502,Bronx,Bronx,207,33,78,15
5814,2015-11-04,4,OnCurb,1,1or2,,NoDamage,Volunteer,,Chinese elm,Ulmus parvifolia,QN49,Whitestone,4,4094500,Queens,Whitestone,407,11,26,19
5815,2016-07-18,28,OnCurb,1,,,Damage,TreesCount Staff,,London planetree,Platanus x acerifolia,BK44,Madison,3,3064200,Brooklyn,Brooklyn,315,17,41,48
5816,2015-10-27,3,OnCurb,1,1or2,,NoDamage,NYC Parks Staff,,Japanese zelkova,Zelkova serrata,BK85,East New York (Pennsylvania Ave),3,3115600,Brooklyn,Brooklyn,305,19,60,42
5817,2015-08-18,7,OffsetFromCurb,1,,,NoDamage,TreesCount Staff,,silver linden,Tilia tomentosa,BK96,Rugby-Remsen Village,3,3088600,Brooklyn,Brooklyn,317,20,58,41
5818,2016-09-12,8,OnCurb,1,,,NoDamage,NYC Parks Staff,,catalpa,Catalpa,SI48,Arden Heights,5,5017009,Staten Island,Staten Island,503,24,62,51
5819,2016-08-28,3,OnCurb,1,,,NoDamage,TreesCount Staff,RootOtherWiresRopeTrunkOther,eastern redbud,Cercis canadensis,MN14,Lincoln Square,1,1015700,Manhattan,New York,107,29,67,6
5820,2016-09-08,12,OnCurb,1,1or2,Helpful,NoDamage,Volunteer,,silver maple,Acer saccharinum,SI28,Port Richmond,5,5020700,Staten Island,Staten Island,501,23,61,49
5821,2015-07-09,6,OnCurb,1,1or2,,NoDamage,Volunteer,BranchOther,eastern redbud,Cercis canadensis,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,3,3002100,Brooklyn,Brooklyn,302,26,52,33
5822,2015-09-27,5,OnCurb,1,,,NoDamage,NYC Parks Staff,,cherry,Prunus,SI11,Charleston-Richmond Valley-Tottenville,5,5022600,Staten Island,Staten Island,503,24,62,51
5823,2015-11-03,7,OnCurb,1,,Unsure,NoDamage,Volunteer,BranchLights,cherry,Prunus,MN35,Washington Heights North,1,1028700,Manhattan,New York,112,31,71,10
5824,2015-08-24,5,OnCurb,1,,,NoDamage,NYC Parks Staff,Stones,London planetree,Platanus x acerifolia,MN12,Upper West Side,1,1017700,Manhattan,New York,107,30,69,6
5825,2015-07-29,7,OnCurb,1,,,NoDamage,Volunteer,StonesWiresRopeBranchLights,English oak,Quercus robur,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,5,5017011,Staten Island,Staten Island,503,24,62,51
5826,2015-08-03,14,OnCurb,1,1or2,Helpful,Damage,Volunteer,,Callery pear,Pyrus calleryana,BK69,Clinton Hill,3,3019700,Brooklyn,Brooklyn,302,25,57,35
5827,2015-08-26,31,OnCurb,1,,,NoDamage,Volunteer,,green ash,Fraxinus pennsylvanica,BK83,Cypress Hills-City Line,3,3120200,Brooklyn,Brooklyn,305,19,60,37
5828,2015-10-16,27,OnCurb,1,,,Damage,TreesCount Staff,Stones,pin oak,Quercus palustris,BK68,Fort Greene,3,3003300,Brooklyn,Brooklyn,302,25,57,35
5829,2015-08-01,7,OnCurb,1,,,NoDamage,TreesCount Staff,,green ash,Fraxinus pennsylvanica,SI54,Great Kills,5,5015601,Staten Island,Staten Island,503,24,62,51
5830,2015-07-29,9,OnCurb,2,,Harmful,Damage,Volunteer,,English oak,Quercus robur,BK82,East New York,3,3110400,Brooklyn,Brooklyn,305,19,60,42
5831,2016-08-04,21,OnCurb,1,,Helpful,NoDamage,Volunteer,,cherry,Prunus,SI05,New Springville-Bloomfield-Travis,5,5018902,Staten Island,Staten Island,502,24,63,49
5832,2015-07-15,17,OnCurb,1,,,Damage,TreesCount Staff,,London planetree,Platanus x acerifolia,QN66,Laurelton,4,4065000,Queens,Springfield Gardens,413,14,29,31
5833,2015-07-21,36,OnCurb,1,,,NoDamage,Volunteer,Stones,pin oak,Quercus palustris,QN15,Far Rockaway-Bayswater,4,4103202,Queens,Far Rockaway,414,10,31,31
5834,2015-10-15,31,OnCurb,0,,,NoDamage,Volunteer,StonesBranchLights,London planetree,Platanus x acerifolia,BK32,Sunset Park West,3,3007800,Brooklyn,Brooklyn,307,20,51,38
5835,2015-10-14,19,OnCurb,1,,,Damage,TreesCount Staff,RootOther,green ash,Fraxinus pennsylvanica,QN33,Cambria Heights,4,4059400,Queens,Cambria Heights,413,14,33,27
5836,2015-07-28,19,OnCurb,1,,,NoDamage,Volunteer,,Japanese zelkova,Zelkova serrata,QN76,Baisley Park,4,4019200,Queens,Jamaica,412,10,32,28
5837,2015-11-03,30,OnCurb,1,,,Damage,NYC Parks Staff,BranchLights,Japanese zelkova,Zelkova serrata,BK82,East New York,3,3107800,Brooklyn,Brooklyn,305,19,60,42
5838,2015-11-04,4,OnCurb,1,1or2,Helpful,Damage,NYC Parks Staff,,Sophora,Styphnolobium japonicum,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,3,3065800,Brooklyn,Brooklyn,318,22,59,46
5839,2015-09-13,27,OnCurb,1,,Helpful,NoDamage,NYC Parks Staff,RootOther,English oak,Quercus robur,BK75,Bedford,3,3024500,Brooklyn,Brooklyn,303,25,57,36
5840,2015-11-27,3,OnCurb,1,,,NoDamage,TreesCount Staff,,Callery pear,Pyrus calleryana,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,5,5017005,Staten Island,Staten Island,503,24,62,51
5841,2015-09-12,30,OnCurb,1,,,NoDamage,TreesCount Staff,StonesTrunkOther,pin oak,Quercus palustris,BK81,Brownsville,3,3092400,Brooklyn,Brooklyn,316,20,55,41
5842,2016-08-05,25,OnCurb,1,,,NoDamage,Volunteer,BranchLights,London planetree,Platanus x acerifolia,BK37,Park Slope-Gowanus,3,3013100,Brooklyn,Brooklyn,306,25,52,39
5843,2015-10-10,17,OnCurb,1,,,Damage,Volunteer,,English oak,Quercus robur,QN56,Ozone Park,4,4005400,Queens,Ozone Park,410,15,23,32
5844,2015-09-24,11,OnCurb,1,,Harmful,Damage,NYC Parks Staff,,English oak,Quercus robur,BK58,Flatlands,3,3067800,Brooklyn,Brooklyn,318,21,59,46
5845,2015-08-17,8,OnCurb,1,,,Damage,Volunteer,,honeylocust,Gleditsia triacanthos var. inermis,SI25,Oakwood-Oakwood Beach,5,5012806,Staten Island,Staten Island,503,24,64,50
5846,2015-09-10,5,OnCurb,1,1or2,Helpful,Damage,Volunteer,,ginkgo,Ginkgo biloba,BK75,Bedford,3,3026500,Brooklyn,Brooklyn,303,25,56,36
5847,2015-12-09,16,OnCurb,1,,,Damage,Volunteer,,Sophora,Styphnolobium japonicum,QN57,Lindenwood-Howard Beach,4,4088400,Queens,Howard Beach,410,15,23,32
5848,2015-08-05,6,OnCurb,1,,,NoDamage,Volunteer,Stones,honeylocust,Gleditsia triacanthos var. inermis,QN37,Kew Gardens Hills,4,4077902,Queens,Flushing,408,15,27,24
5849,2015-10-27,20,OnCurb,1,,,NoDamage,NYC Parks Staff,Stones,London planetree,Platanus x acerifolia,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,3,3070201,Brooklyn,Brooklyn,318,19,59,46
5850,2015-10-19,15,OnCurb,0,1or2,Helpful,Damage,NYC Parks Staff,,Callery pear,Pyrus calleryana,MN12,Upper West Side,1,1016100,Manhattan,New York,107,29,67,6
5851,2015-09-27,6,OffsetFromCurb,1,1or2,,Damage,Volunteer,,littleleaf linden,Tilia cordata,SI28,Port Richmond,5,5024700,Staten Island,Staten Island,501,23,61,49
5852,2016-08-22,20,OnCurb,1,1or2,,NoDamage,TreesCount Staff,StonesRootOtherWiresRopeTrunkOtherBranchLightsBranchOther,honeylocust,Gleditsia triacanthos var. inermis,QN49,Whitestone,4,4103900,Queens,Whitestone,407,11,26,19
5853,2016-09-05,16,OnCurb,2,,,NoDamage,NYC Parks Staff,,Japanese zelkova,Zelkova serrata,BK37,Park Slope-Gowanus,3,3017700,Brooklyn,Brooklyn,306,21,44,39
5854,2015-10-19,6,OnCurb,1,,Helpful,NoDamage,Volunteer,Stones,London planetree,Platanus x acerifolia,BK82,East New York,3,3122000,Brooklyn,Brooklyn,305,19,60,42
5855,2015-10-21,15,OnCurb,0,,Helpful,NoDamage,Volunteer,Stones,green ash,Fraxinus pennsylvanica,BX09,Soundview-Castle Hill-Clason Point-Harding Park,2,2009000,Bronx,Bronx,209,34,87,18
5856,2015-10-05,9,OnCurb,2,,,Damage,NYC Parks Staff,BranchLights,English oak,Quercus robur,QN43,Bellerose,4,4161700,Queens,Bellerose,413,11,33,23
5857,2015-10-16,17,OnCurb,0,,,Damage,Volunteer,,English oak,Quercus robur,QN23,College Point,4,4092500,Queens,College Point,407,11,27,19
5858,2015-06-22,27,OnCurb,1,,,NoDamage,NYC Parks Staff,,European hornbeam,Carpinus betulus,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,4,4092200,Queens,Rockaway Park,414,15,23,32
5859,2015-09-22,6,OnCurb,0,1or2,Helpful,NoDamage,Volunteer,,Sophora,Styphnolobium japonicum,SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,5,5023100,Staten Island,Staten Island,501,23,61,49
5860,2015-11-20,36,OnCurb,1,,,Damage,TreesCount Staff,Stones,silver maple,Acer saccharinum,QN42,Oakland Gardens,4,4138501,Queens,Oakland Gardens,411,11,26,23
5861,2016-06-20,17,OnCurb,1,1or2,Helpful,NoDamage,TreesCount Staff,,Siberian elm,Ulmus pumila,MN35,Washington Heights North,1,1027900,Manhattan,New York,112,31,72,10
5862,2016-05-27,29,OnCurb,1,,,NoDamage,TreesCount Staff,StonesTrunkOther,London planetree,Platanus x acerifolia,MN40,Upper East Side-Carnegie Hill,1,1015001,Manhattan,New York,108,28,73,4
5863,2015-12-16,11,OnCurb,1,,,Damage,NYC Parks Staff,,American elm,Ulmus americana,MN31,Lenox Hill-Roosevelt Island,1,1011800,Manhattan,New York,108,28,73,4
5864,2016-09-21,2,OnCurb,1,,,NoDamage,Volunteer,BranchLights,Japanese zelkova,Zelkova serrata,BK82,East New York,3,3107000,Brooklyn,Brooklyn,305,19,60,42
5865,2015-10-24,6,OnCurb,1,1or2,,Damage,NYC Parks Staff,,Japanese zelkova,Zelkova serrata,BK35,Stuyvesant Heights,3,3037900,Brooklyn,Brooklyn,303,25,55,41
5866,2015-05-23,14,OnCurb,2,,,Damage,TreesCount Staff,,Sophora,Styphnolobium japonicum,BX40,Fordham South,2,2023704,Bronx,Bronx,205,33,86,14
5867,2015-07-12,12,OnCurb,1,,,Damage,Volunteer,StonesTrunkOther,honeylocust,Gleditsia triacanthos var. inermis,BX49,Pelham Parkway,2,2024800,Bronx,Bronx,211,34,80,13
5868,2016-09-21,6,OffsetFromCurb,1,,,Damage,Volunteer,,purple-leaf plum,Prunus cerasifera,BK09,Brooklyn Heights-Cobble Hill,3,3000900,Brooklyn,Brooklyn,302,26,52,33
5869,2016-04-16,3,OnCurb,0,,,NoDamage,TreesCount Staff,,Japanese zelkova,Zelkova serrata,QN42,Oakland Gardens,4,4129102,Queens,Queens Village,411,11,24,23
5870,2015-06-06,20,OnCurb,1,,,Damage,TreesCount Staff,BranchLightsBranchOther,horse chestnut,Aesculus hippocastanum,BK28,Bensonhurst West,3,3027400,Brooklyn,Brooklyn,311,22,49,47
5871,2015-06-24,12,OnCurb,1,,,Damage,Volunteer,,littleleaf linden,Tilia cordata,BX36,University Heights-Morris Heights,2,2021700,Bronx,Bronx,205,29,77,14
5872,2015-09-13,4,OnCurb,1,,Helpful,Damage,Volunteer,Stones,white oak,Quercus alba,QN51,Murray Hill,4,4116300,Queens,Flushing,407,16,40,20
5873,2015-09-02,3,OnCurb,1,,,Damage,TreesCount Staff,,honeylocust,Gleditsia triacanthos var. inermis,MN31,Lenox Hill-Roosevelt Island,1,1013400,Manhattan,New York,108,28,76,4
5874,2015-10-10,6,OnCurb,1,1or2,,Damage,Volunteer,WiresRope,pin oak,Quercus palustris,QN42,Oakland Gardens,4,4137700,Queens,Oakland Gardens,411,16,25,23
5875,2016-03-18,18,OnCurb,1,,,Damage,TreesCount Staff,,Japanese zelkova,Zelkova serrata,SI05,New Springville-Bloomfield-Travis,5,5018902,Staten Island,Staten Island,502,24,63,49
5876,2016-07-01,6,OnCurb,1,,,Damage,NYC Parks Staff,,Callery pear,Pyrus calleryana,QN72,Steinway,4,4010500,Queens,Astoria,401,13,36,22
5877,2016-08-24,28,OnCurb,1,,,Damage,TreesCount Staff,Stones,London planetree,Platanus x acerifolia,QN43,Bellerose,4,4130100,Queens,Queens Village,413,14,24,23
5878,2016-06-01,14,OnCurb,1,,,Damage,NYC Parks Staff,,silver birch,Betula pendula,BX09,Soundview-Castle Hill-Clason Point-Harding Park,2,2004600,Bronx,Bronx,209,34,85,18
5879,2015-07-30,4,OnCurb,0,1or2,,NoDamage,TreesCount Staff,,silver linden,Tilia tomentosa,SI11,Charleston-Richmond Valley-Tottenville,5,5022600,Staten Island,Staten Island,503,24,62,51
5880,2015-10-11,3,OffsetFromCurb,1,,,Damage,TreesCount Staff,,tulip-poplar,Liriodendron tulipifera,BK83,Cypress Hills-City Line,3,3117400,Brooklyn,Brooklyn,305,18,54,37
5881,2015-09-25,18,OnCurb,1,,,NoDamage,TreesCount Staff,,Norway maple,Acer platanoides,MN40,Upper East Side-Carnegie Hill,1,1012800,Manhattan,New York,108,28,73,4
5882,2015-07-11,15,OnCurb,1,,,NoDamage,Volunteer,Stones,pin oak,Quercus palustris,BX43,Norwood,2,2043500,Bronx,Bronx,212,34,81,11
5883,2015-10-11,6,OnCurb,0,,Harmful,NoDamage,Volunteer,,English oak,Quercus robur,BX37,Van Nest-Morris Park-Westchester Square,2,2024000,Bronx,Bronx,211,33,87,15
5884,2015-10-05,20,OnCurb,1,,,NoDamage,Volunteer,BranchLights,London planetree,Platanus x acerifolia,BK41,Kensington-Ocean Parkway,3,3049000,Brooklyn,Brooklyn,312,17,44,39
5885,2015-08-24,31,OnCurb,1,,,Damage,TreesCount Staff,,silver maple,Acer saccharinum,QN20,Ridgewood,4,4055700,Queens,Ridgewood,405,12,38,34
5886,2015-11-10,17,OnCurb,1,,,Damage,Volunteer,,English oak,Quercus robur,SI11,Charleston-Richmond Valley-Tottenville,5,5022600,Staten Island,Staten Island,503,24,62,51
5887,2016-03-11,15,OnCurb,1,,,Damage,Volunteer,StonesTrunkOther,southern magnolia,Magnolia grandiflora,SI25,Oakwood-Oakwood Beach,5,5012806,Staten Island,Staten Island,503,24,64,50
5888,2016-01-02,6,OnCurb,1,,,NoDamage,NYC Parks Staff,,American elm,Ulmus americana,SI32,Rossville-Woodrow,5,5020801,Staten Island,Staten Island,503,24,62,51
5889,2015-11-06,15,OnCurb,1,,,NoDamage,Volunteer,StonesBranchLights,honeylocust,Gleditsia triacanthos var. inermis,QN17,Forest Hills,4,4072900,Queens,Forest Hills,406,15,28,29
5890,2015-06-09,18,OnCurb,0,3or4,,Damage,Volunteer,StonesBranchLights,Norway maple,Acer platanoides,BX27,Hunts Point,2,2011700,Bronx,Bronx,202,34,84,17
5891,2015-11-10,4,OnCurb,1,1or2,Helpful,Damage,Volunteer,,ginkgo,Ginkgo biloba,SI54,Great Kills,5,5015603,Staten Island,Staten Island,503,24,64,51
5892,2015-09-20,28,OnCurb,1,,,NoDamage,Volunteer,Stones,pin oak,Quercus palustris,QN06,Jamaica Estates-Holliswood,4,4047200,Queens,Jamaica,408,14,24,24
5893,2015-06-16,8,OnCurb,1,1or2,,Damage,Volunteer,,green ash,Fraxinus pennsylvanica,BX13,Co-op City,2,2046201,Bronx,Bronx,210,36,82,12
5894,2015-09-26,2,OnCurb,1,,,Damage,Volunteer,,pin oak,Quercus palustris,SI28,Port Richmond,5,5020700,Staten Island,Staten Island,501,23,61,49
5895,2015-09-03,16,OnCurb,1,,,NoDamage,TreesCount Staff,,hedge maple,Acer campestre,BK81,Brownsville,3,3090000,Brooklyn,Brooklyn,316,20,55,41
5896,2015-10-08,12,OnCurb,0,,,Damage,TreesCount Staff,,Callery pear,Pyrus calleryana,BK42,Flatbush,3,3077400,Brooklyn,Brooklyn,314,21,42,45
5897,2015-07-02,4,OnCurb,1,,,Damage,TreesCount Staff,,Chinese elm,Ulmus parvifolia,QN20,Ridgewood,4,4059500,Queens,Ridgewood,405,15,37,30
5898,2015-10-21,4,OnCurb,1,3or4,,NoDamage,Volunteer,,ginkgo,Ginkgo biloba,BX52,Schuylerville-Throgs Neck-Edgewater Park,2,2018400,Bronx,Bronx,210,34,82,13
5899,2015-09-09,37,OnCurb,1,,,NoDamage,TreesCount Staff,,American linden,Tilia americana,SI08,Grymes Hill-Clifton-Fox Hills,5,5003300,Staten Island,Staten Island,501,23,61,49
5900,2016-08-15,18,OnCurb,1,,,NoDamage,Volunteer,,Atlantic white cedar,Chamaecyparis thyoides,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,5,5017700,Staten Island,Staten Island,502,24,63,50
5901,2015-09-22,20,OnCurb,1,,,Damage,Volunteer,Stones,London planetree,Platanus x acerifolia,BK33,Carroll Gardens-Columbia Street-Red Hook,3,3005300,Brooklyn,Brooklyn,306,25,51,38
5902,2015-07-28,8,OnCurb,1,,,NoDamage,TreesCount Staff,,ginkgo,Ginkgo biloba,BK42,Flatbush,3,3051601,Brooklyn,Brooklyn,314,21,42,40
5903,2016-08-15,11,OnCurb,1,1or2,,Damage,Volunteer,,silver linden,Tilia tomentosa,QN46,Bayside-Bayside Hills,4,4111300,Queens,Bayside,411,11,26,19
5904,2015-12-15,4,OnCurb,0,,,NoDamage,NYC Parks Staff,StonesBranchLights,London planetree,Platanus x acerifolia,MN12,Upper West Side,1,1017700,Manhattan,New York,107,30,69,6
5905,2015-10-20,12,OnCurb,0,,,Damage,Volunteer,RootOtherBranchLights,green ash,Fraxinus pennsylvanica,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,4,4093800,Queens,Rockaway Park,414,15,23,32
5906,2015-07-29,6,OnCurb,1,,,Damage,NYC Parks Staff,RootOtherTrunkOtherBranchLightsBranchOther,English oak,Quercus robur,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,3,3070201,Brooklyn,Brooklyn,318,19,59,46
5907,2015-10-22,7,OffsetFromCurb,1,3or4,,Damage,Volunteer,,Japanese zelkova,Zelkova serrata,BX28,Van Cortlandt Village,2,2027900,Bronx,Bronx,208,34,81,11
5908,2015-08-03,26,OnCurb,1,,,NoDamage,Volunteer,StonesBranchLights,pin oak,Quercus palustris,QN38,Pomonok-Flushing Heights-Hillcrest,4,4122300,Queens,Fresh Meadows,408,16,25,24
5909,2015-09-18,18,OnCurb,1,,,NoDamage,TreesCount Staff,MetalGratesTrunkOther,pin oak,Quercus palustris,QN22,Flushing,4,4086900,Queens,Flushing,407,16,40,20
5910,2015-09-22,9,OnCurb,1,,Helpful,NoDamage,TreesCount Staff,StonesRootOther,silver maple,Acer saccharinum,BK90,East Williamsburg,3,3049700,Brooklyn,Brooklyn,301,18,53,34
5911,2015-06-20,16,OnCurb,2,3or4,,Damage,NYC Parks Staff,RootOtherWiresRopeBranchOther,American elm,Ulmus americana,BK90,East Williamsburg,3,3050500,Brooklyn,Brooklyn,301,18,53,34
5912,2015-10-16,14,OnCurb,1,,,NoDamage,Volunteer,StonesBranchOther,Norway maple,Acer platanoides,QN37,Kew Gardens Hills,4,4125700,Queens,Fresh Meadows,408,14,25,24
5913,2016-05-27,19,OnCurb,1,,,Damage,TreesCount Staff,,London planetree,Platanus x acerifolia,BX44,Williamsbridge-Olinville,2,2037000,Bronx,Bronx,212,36,83,12
5914,2016-06-23,5,OnCurb,1,1or2,Unsure,Damage,Volunteer,,Callery pear,Pyrus calleryana,BK88,Borough Park,3,3023400,Brooklyn,Brooklyn,312,17,48,44
5915,2015-05-20,9,OnCurb,1,3or4,Helpful,NoDamage,Volunteer,,ginkgo,Ginkgo biloba,BK28,Bensonhurst West,3,3026800,Brooklyn,Brooklyn,311,22,47,44
5916,2016-02-12,8,OnCurb,1,,,NoDamage,TreesCount Staff,,pin oak,Quercus palustris,BK88,Borough Park,3,3047000,Brooklyn,Brooklyn,312,17,48,44
5917,2015-12-03,15,OnCurb,1,,,NoDamage,TreesCount Staff,Stones,American elm,Ulmus americana,SI11,Charleston-Richmond Valley-Tottenville,5,5024800,Staten Island,Staten Island,503,24,62,51
5918,2016-09-05,4,OnCurb,0,1or2,Helpful,NoDamage,Volunteer,,Sophora,Styphnolobium japonicum,QN49,Whitestone,4,4094500,Queens,College Point,407,11,27,19
5919,2015-09-22,26,OnCurb,1,,,Damage,Volunteer,WiresRope,green ash,Fraxinus pennsylvanica,QN57,Lindenwood-Howard Beach,4,4006201,Queens,Howard Beach,410,15,23,32
5920,2015-11-23,16,OnCurb,1,,,Damage,NYC Parks Staff,,Japanese zelkova,Zelkova serrata,QN31,Hunters Point-Sunnyside-West Maspeth,4,4019900,Queens,Long Island City,402,12,37,26
5921,2015-10-16,11,OnCurb,1,,,Damage,Volunteer,,English oak,Quercus robur,BK64,Prospect Heights,3,3020300,Brooklyn,Brooklyn,308,25,57,35
5922,2015-08-21,19,OnCurb,1,,,NoDamage,Volunteer,Stones,London planetree,Platanus x acerifolia,BK63,Crown Heights South,3,3031900,Brooklyn,Brooklyn,309,20,43,35
5923,2015-08-14,3,OnCurb,1,1or2,,NoDamage,Volunteer,,littleleaf linden,Tilia cordata,QN15,Far Rockaway-Bayswater,4,4101001,Queens,Far Rockaway,414,15,23,31
5924,2015-05-26,3,OnCurb,1,,,Damage,Volunteer,RootOtherWiresRopeBranchOther,Japanese zelkova,Zelkova serrata,BX39,Mott Haven-Port Morris,2,2002500,Bronx,Bronx,201,29,84,8
5925,2015-08-11,7,OnCurb,1,,,NoDamage,TreesCount Staff,,ash,Fraxinus,QN55,South Ozone Park,4,4084000,Queens,South Ozone Park,410,10,31,32
5926,2015-08-31,8,OnCurb,1,,,NoDamage,Volunteer,,hardy rubber tree,Eucommia ulmoides,BX22,North Riverdale-Fieldston-Riverdale,2,2034300,Bronx,Bronx,208,34,81,11
5927,2015-10-15,4,OnCurb,1,,,NoDamage,TreesCount Staff,Stones,Amur maple,Acer ginnala,QN37,Kew Gardens Hills,4,4077903,Queens,Flushing,408,14,27,24
5928,2015-06-21,22,OnCurb,0,,,Damage,Volunteer,Stones,London planetree,Platanus x acerifolia,MN33,East Harlem South,1,1016400,Manhattan,New York,111,29,68,8
5929,2015-11-13,28,OnCurb,1,,,NoDamage,NYC Parks Staff,Stones,London planetree,Platanus x acerifolia,BX62,Woodlawn-Wakefield,2,2045101,Bronx,Bronx,212,34,81,11
5930,2015-09-10,4,OnCurb,1,1or2,,NoDamage,Volunteer,,Japanese zelkova,Zelkova serrata,MN35,Washington Heights North,1,1027900,Manhattan,New York,112,31,72,10
5931,2015-07-16,5,OnCurb,1,,,Damage,Volunteer,,pin oak,Quercus palustris,QN17,Forest Hills,4,4073100,Queens,Forest Hills,406,15,28,29
5932,2016-09-09,16,OnCurb,0,,,Damage,Volunteer,RootOtherTrunkLightsBranchOther,littleleaf linden,Tilia cordata,BK42,Flatbush,3,3152200,Brooklyn,Brooklyn,314,21,44,40
5933,2015-11-06,5,OnCurb,1,,,NoDamage,NYC Parks Staff,,Japanese zelkova,Zelkova serrata,MN34,East Harlem North,1,1018400,Manhattan,New York,111,30,68,9
5934,2015-06-26,6,OnCurb,1,3or4,,NoDamage,TreesCount Staff,StonesRootOtherTrunkOther,eastern redbud,Cercis canadensis,QN21,Middle Village,4,4050500,Queens,Middle Village,405,16,30,29
5935,2015-07-02,5,OffsetFromCurb,1,,,NoDamage,TreesCount Staff,StonesBranchOther,purple-leaf plum,Prunus cerasifera,BK75,Bedford,3,3024500,Brooklyn,Brooklyn,303,25,57,36
5936,2015-06-30,24,OnCurb,0,,,Damage,TreesCount Staff,StonesBranchLights,Norway maple,Acer platanoides,MN40,Upper East Side-Carnegie Hill,1,1014200,Manhattan,New York,108,28,73,4
